"b'RT @kompascom: ""Saya kaget, iya kaget, saya kira ditahannya di Polsek atau Polres, tapi ternyata saya ditahannya di Lapas. Tapi saya siap,""\xe2\x80\xa6'"
b'RT @ogiklo: Alat yang dibutuhkan warga Sleman selama PPKM saat melewati Gejayan https://t.co/F4MRDAh3yT'
b'RT @faridgaban: Jokowi minta Luhut kerja memimpin PPKM. Yang dikasih kerja kini diminta untuk mengevaluasi hasil kerjaannya sendiri. Angeee\xe2\x80\xa6'
b'Para pedagang berpangku tangan,ketika masa pandemi saja mereka sdh tidak jarang pembeli..,sekarang masa ppkm boro2\xe2\x80\xa6 https://t.co/IExbUddTSm'
b'PPKM\nPengen Peluk KM.'
b'RT @rikesan1: Kamu kangen siapa ??? Kalo aku kangen HARUN MASIKU \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad pemegang rekor PPKM paling lama https://t.co/y3GnJ5CbNf'
b'RT @Cobeh09: PPKM Darurat.\nUntuk Mencegah Kerumunan,\nSeperti Halnya Warung Makan,\nNdak Boleh Makan Di Tempat,\nIsi Angin Pun Ndak Boleh Di T\xe2\x80\xa6'
b'RT @coffebit: Persiapan ppkm nek tenan 6 minggu, tak biasake ngobrol mbe kipas angin &amp
b'RT @DevitaYani_Y: Mendukung sepenuhnya kebijakan Pemerintah dalam pemberlakuan PPKM darurat demi menekan penyebaran virus kovid 19 dan mend\xe2\x80\xa6'
b'RT @mohmahfudmd: PPKM memberi kesempatan kpd sy nonton serial sinetron Ikatan Cinta. Asyik jg sih, meski agak muter-muter. Tp pemahaman huk\xe2\x80\xa6'
b'@Sofy_Beeeeee Beeegh hujan\xc2\xb2 tweetnya bikin...PPKM...PGN Peluk Kamu Mbak\xf0\x9f\x98\x81'
b'Beli PUMA RALPH SAMPSON LEATHER BLACK WHITE Original Flash Sale PPKM \nhttps://t.co/AT2nJkOZRg di toko Batam Sneaker\xe2\x80\xa6 https://t.co/HmUBrrTCk8'
